season,week,home,win,Clemson_points,opp,opp_points,opp_games,games,opp_fourthDowns,opp_thirdDownConversions,opp_interceptionYards,opp_penaltyYards,opp_fumblesLost,opp_rushingTDs,opp_passesIntercepted,opp_puntReturns,opp_totalYards,opp_puntReturnTDs,opp_fourthDownConversions,opp_interceptionTDs,opp_rushingYards,opp_possessionTime,opp_puntReturnYards,opp_passCompletions,opp_interceptions,opp_thirdDowns,opp_turnovers,opp_firstDowns,opp_passingTDs,opp_penalties,opp_netPassingYards,opp_fumblesRecovered,opp_rushingAttempts,opp_passAttempts,netPassingYards,turnovers,thirdDownConversions,passAttempts,passesIntercepted,thirdDowns,interceptionTDs,fumblesRecovered,fourthDowns,fumblesLost,possessionTime,rushingAttempts,passingTDs,puntReturnTDs,interceptions,totalYards,penalties,puntReturns,penaltyYards,passCompletions,rushingYards,puntReturnYards,interceptionYards,rushingTDs,firstDowns,fourthDownConversions,kickReturnYards,kickReturnTDs,kickReturns,opp_kickReturnTDs,opp_kickReturns,opp_kickReturnYards,opp_tacklesForLoss,opp_sacks,tacklesForLoss,sacks
2016,10,True,True,54,Syracuse,0,12,15,27.0,84.0,93.0,729.0,7.0,15.0,10.0,18.0,5290.0,0.0,17.0,1.0,1435.0,20653.0,313.0,332.0,13.0,213.0,20.0,268.0,24.0,96.0,3855.0,9.0,449.0,522.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,0.0,64.0,1293.0,59.0,17.0,130.0,49.0
2016,11,True,False,42,Pittsburgh,43,13,15,13.0,79.0,182.0,647.0,9.0,36.0,9.0,18.0,5808.0,1.0,7.0,3.0,2926.0,24093.0,253.0,189.0,9.0,175.0,18.0,265.0,28.0,74.0,2882.0,10.0,542.0,324.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,3.0,40.0,1037.0,90.0,43.0,130.0,49.0
2016,12,False,True,35,Wake Forest,13,13,15,17.0,71.0,213.0,501.0,6.0,17.0,12.0,25.0,4049.0,0.0,7.0,2.0,1895.0,24038.0,70.0,190.0,13.0,204.0,19.0,225.0,9.0,61.0,2154.0,15.0,533.0,353.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,0.0,35.0,647.0,94.0,41.0,130.0,49.0
2016,13,True,True,56,South Carolina,7,13,15,25.0,63.0,37.0,606.0,13.0,20.0,15.0,15.0,4518.0,0.0,13.0,0.0,1747.0,23357.0,89.0,248.0,7.0,185.0,20.0,241.0,12.0,65.0,2771.0,12.0,475.0,402.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,1.0,33.0,825.0,70.0,21.0,130.0,49.0
2016,14,False,True,42,Virginia Tech,35,14,15,16.0,90.0,40.0,656.0,18.0,27.0,16.0,43.0,6229.0,1.0,9.0,0.0,2563.0,26255.0,337.0,279.0,8.0,212.0,26.0,330.0,31.0,71.0,3666.0,7.0,638.0,449.0,5009.0,28.0,117.0,629.0,20.0,233.0,2.0,7.0,26.0,11.0,27541.0,591.0,45.0,0.0,17.0,7555.0,95.0,42.0,870.0,422.0,2546.0,278.0,309.0,30.0,403.0,15.0,723.0,0.0,35.0,0.0,45.0,943.0,113.0,32.0,130.0,49.0
2017,1,True,True,56,Kent State,3,12,14,20.0,50.0,66.0,895.0,11.0,10.0,12.0,21.0,3302.0,0.0,4.0,0.0,1830.0,22630.0,121.0,114.0,15.0,174.0,26.0,169.0,8.0,94.0,1472.0,6.0,520.0,234.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,51.0,883.0,79.0,25.0,110.0,46.0
2017,2,True,True,14,Auburn,6,14,14,15.0,95.0,82.0,537.0,14.0,34.0,6.0,23.0,6323.0,1.0,7.0,2.0,3056.0,26343.0,175.0,255.0,6.0,210.0,20.0,312.0,21.0,63.0,3267.0,13.0,642.0,382.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,27.0,627.0,77.0,32.0,110.0,46.0
2017,3,False,True,47,Louisville,21,13,14,30.0,80.0,230.0,664.0,11.0,33.0,13.0,24.0,7084.0,0.0,19.0,2.0,3186.0,23728.0,123.0,277.0,10.0,182.0,21.0,352.0,29.0,82.0,3898.0,9.0,495.0,464.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,25.0,483.0,79.0,27.0,110.0,46.0
2017,4,True,True,34,Boston College,7,13,14,30.0,85.0,388.0,388.0,8.0,24.0,18.0,27.0,5027.0,0.0,12.0,2.0,2865.0,23736.0,354.0,198.0,12.0,221.0,20.0,246.0,16.0,47.0,2162.0,7.0,618.0,367.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,43.0,946.0,76.0,26.0,110.0,46.0
2017,5,False,True,31,Virginia Tech,17,13,14,27.0,86.0,267.0,548.0,5.0,19.0,13.0,39.0,5367.0,2.0,11.0,2.0,2254.0,25487.0,413.0,245.0,9.0,211.0,14.0,290.0,21.0,60.0,3113.0,6.0,584.0,412.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,26.0,613.0,101.0,32.0,110.0,46.0
2017,6,True,True,28,Wake Forest,14,13,14,20.0,77.0,187.0,544.0,6.0,22.0,14.0,31.0,6055.0,1.0,12.0,1.0,2456.0,21101.0,323.0,268.0,7.0,195.0,13.0,296.0,33.0,69.0,3599.0,6.0,537.0,426.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,44.0,933.0,105.0,28.0,110.0,46.0
2017,7,False,False,24,Syracuse,27,12,14,38.0,90.0,62.0,593.0,8.0,16.0,4.0,19.0,5476.0,0.0,22.0,1.0,1938.0,21713.0,137.0,320.0,16.0,226.0,24.0,293.0,20.0,74.0,3538.0,8.0,479.0,548.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,38.0,863.0,67.0,16.0,110.0,46.0
2017,9,True,True,24,Georgia Tech,10,11,14,19.0,72.0,71.0,394.0,10.0,30.0,5.0,17.0,4308.0,0.0,8.0,1.0,3381.0,22122.0,125.0,43.0,5.0,158.0,15.0,214.0,10.0,44.0,927.0,4.0,632.0,119.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,1.0,45.0,775.0,47.0,17.0,110.0,46.0
2017,10,False,True,38,NC State,31,13,14,25.0,84.0,202.0,712.0,7.0,35.0,14.0,18.0,5873.0,2.0,14.0,2.0,2297.0,25552.0,197.0,315.0,6.0,188.0,13.0,302.0,17.0,78.0,3576.0,7.0,497.0,484.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,33.0,750.0,85.0,30.0,110.0,46.0
2017,11,True,True,31,Florida State,14,13,14,10.0,57.0,88.0,699.0,8.0,18.0,9.0,32.0,4575.0,0.0,5.0,2.0,2024.0,23435.0,255.0,202.0,13.0,163.0,21.0,234.0,21.0,78.0,2551.0,6.0,463.0,345.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,27.0,653.0,93.0,29.0,110.0,46.0
2017,13,False,True,34,South Carolina,10,13,14,14.0,65.0,140.0,494.0,5.0,16.0,14.0,21.0,4382.0,0.0,6.0,2.0,1588.0,22375.0,141.0,245.0,12.0,171.0,17.0,231.0,18.0,62.0,2794.0,14.0,405.0,397.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,2.0,33.0,713.0,67.0,26.0,110.0,46.0
2017,14,True,True,38,Miami,3,13,14,9.0,47.0,228.0,656.0,4.0,19.0,17.0,14.0,5248.0,0.0,6.0,2.0,2104.0,20719.0,220.0,226.0,14.0,163.0,18.0,251.0,26.0,69.0,3144.0,14.0,415.0,425.0,3297.0,16.0,101.0,470.0,14.0,218.0,3.0,6.0,18.0,7.0,25764.0,578.0,17.0,1.0,9.0,6014.0,69.0,29.0,608.0,309.0,2717.0,322.0,214.0,40.0,309.0,13.0,538.0,0.0,28.0,0.0,36.0,757.0,102.0,39.0,110.0,46.0
2018,2,False,True,28,Texas A&M,26,13,15,10.0,70.0,115.0,653.0,8.0,28.0,7.0,24.0,6129.0,0.0,5.0,1.0,2854.0,26806.0,209.0,253.0,9.0,169.0,17.0,336.0,25.0,79.0,3275.0,4.0,537.0,439.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,1.0,22.0,550.0,99.0,39.0,127.0,50.0
2018,3,True,True,38,Georgia Southern,7,13,15,11.0,57.0,257.0,530.0,5.0,35.0,15.0,12.0,4489.0,1.0,6.0,2.0,3462.0,23148.0,156.0,70.0,0.0,143.0,5.0,213.0,10.0,56.0,1027.0,12.0,642.0,117.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,0.0,27.0,481.0,64.0,27.0,127.0,50.0
2018,4,False,True,49,Georgia Tech,21,13,15,34.0,73.0,231.0,459.0,13.0,46.0,12.0,13.0,5314.0,0.0,18.0,2.0,4225.0,26097.0,91.0,56.0,4.0,164.0,17.0,275.0,7.0,47.0,1089.0,13.0,745.0,126.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,2.0,29.0,643.0,54.0,16.0,127.0,50.0
2018,5,True,True,27,Syracuse,23,13,15,18.0,85.0,93.0,805.0,6.0,38.0,18.0,23.0,6032.0,2.0,10.0,0.0,2591.0,23624.0,356.0,271.0,12.0,212.0,18.0,303.0,22.0,96.0,3441.0,12.0,598.0,462.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,0.0,29.0,556.0,89.0,41.0,127.0,50.0
2018,6,False,True,63,Wake Forest,3,13,15,26.0,96.0,125.0,543.0,6.0,21.0,5.0,31.0,5863.0,2.0,15.0,2.0,2794.0,22007.0,325.0,247.0,13.0,229.0,19.0,320.0,25.0,55.0,3069.0,10.0,625.0,442.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,0.0,25.0,506.0,83.0,25.0,127.0,50.0
2018,8,True,True,41,NC State,7,13,15,17.0,77.0,113.0,556.0,7.0,24.0,10.0,14.0,5411.0,0.0,10.0,1.0,1694.0,23868.0,125.0,303.0,10.0,170.0,17.0,287.0,21.0,58.0,3717.0,7.0,448.0,453.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,0.0,18.0,375.0,83.0,35.0,127.0,50.0
2018,9,False,True,59,Florida State,10,12,15,24.0,54.0,125.0,843.0,13.0,11.0,12.0,23.0,4339.0,1.0,12.0,1.0,1092.0,19870.0,245.0,260.0,13.0,189.0,26.0,207.0,20.0,108.0,3247.0,3.0,392.0,455.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,0.0,36.0,696.0,68.0,28.0,127.0,50.0
2018,10,True,True,77,Louisville,16,12,15,22.0,56.0,81.0,798.0,10.0,18.0,6.0,14.0,4231.0,1.0,8.0,0.0,1698.0,19637.0,196.0,210.0,15.0,153.0,25.0,205.0,10.0,91.0,2533.0,7.0,403.0,393.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,1.0,44.0,997.0,41.0,11.0,127.0,50.0
2018,11,False,True,27,Boston College,7,12,15,31.0,64.0,331.0,590.0,10.0,23.0,18.0,23.0,4869.0,3.0,16.0,2.0,2292.0,20090.0,300.0,194.0,9.0,186.0,19.0,234.0,25.0,75.0,2577.0,7.0,557.0,337.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,0.0,47.0,1114.0,81.0,33.0,127.0,50.0
2018,12,True,True,35,Duke,6,13,15,28.0,87.0,76.0,452.0,10.0,19.0,4.0,28.0,5274.0,0.0,12.0,1.0,2075.0,21612.0,160.0,278.0,10.0,205.0,20.0,267.0,31.0,54.0,3199.0,9.0,480.0,476.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,0.0,36.0,734.0,78.0,24.0,127.0,50.0
2018,13,True,True,56,South Carolina,35,13,15,26.0,70.0,54.0,694.0,7.0,15.0,6.0,12.0,5550.0,0.0,11.0,1.0,2003.0,19509.0,95.0,272.0,14.0,168.0,21.0,281.0,32.0,82.0,3547.0,10.0,443.0,443.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,1.0,38.0,813.0,72.0,23.0,127.0,50.0
2018,14,False,True,42,Pittsburgh,10,14,15,20.0,67.0,123.0,940.0,10.0,30.0,8.0,21.0,5194.0,1.0,9.0,0.0,3209.0,28087.0,158.0,182.0,6.0,184.0,16.0,241.0,12.0,101.0,1985.0,9.0,570.0,315.0,4185.0,17.0,86.0,508.0,12.0,190.0,2.0,11.0,18.0,9.0,24158.0,568.0,37.0,1.0,8.0,7907.0,66.0,43.0,610.0,328.0,3722.0,302.0,328.0,49.0,332.0,10.0,454.0,0.0,20.0,2.0,26.0,634.0,77.0,28.0,127.0,50.0
2019,1,True,True,52,Georgia Tech,14,12,15,17.0,49.0,65.0,493.0,10.0,12.0,7.0,16.0,3436.0,0.0,8.0,0.0,1829.0,19230.0,76.0,124.0,10.0,164.0,20.0,181.0,14.0,57.0,1607.0,13.0,448.0,269.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,36.0,715.0,84.0,20.0,139.0,72.0
2019,2,True,True,24,Texas A&M,10,13,15,11.0,64.0,87.0,719.0,10.0,24.0,10.0,26.0,5129.0,0.0,7.0,0.0,2069.0,25827.0,330.0,273.0,10.0,160.0,20.0,287.0,22.0,87.0,3060.0,8.0,429.0,452.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,26.0,431.0,98.0,36.0,139.0,72.0
2019,3,False,True,41,Syracuse,6,12,15,28.0,78.0,163.0,887.0,9.0,16.0,13.0,16.0,4735.0,0.0,11.0,1.0,1848.0,21110.0,137.0,250.0,7.0,206.0,16.0,239.0,23.0,107.0,2887.0,19.0,501.0,408.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,35.0,649.0,84.0,32.0,139.0,72.0
2019,4,True,True,52,Charlotte,10,13,15,23.0,64.0,101.0,594.0,5.0,26.0,9.0,19.0,5354.0,1.0,13.0,1.0,2605.0,24958.0,127.0,195.0,14.0,157.0,19.0,270.0,24.0,68.0,2749.0,8.0,527.0,321.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,30.0,380.0,107.0,50.0,139.0,72.0
2019,5,False,True,21,North Carolina,20,13,15,23.0,79.0,58.0,701.0,5.0,13.0,14.0,13.0,6162.0,0.0,15.0,1.0,2446.0,23655.0,81.0,265.0,7.0,191.0,12.0,315.0,39.0,80.0,3716.0,12.0,528.0,431.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,24.0,518.0,105.0,38.0,139.0,72.0
2019,7,True,True,45,Florida State,14,13,15,19.0,68.0,94.0,953.0,8.0,24.0,8.0,21.0,5308.0,0.0,11.0,1.0,1829.0,20480.0,132.0,279.0,13.0,192.0,21.0,265.0,24.0,119.0,3479.0,17.0,477.0,432.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,21.0,483.0,84.0,41.0,139.0,72.0
2019,8,False,True,45,Louisville,10,13,15,22.0,76.0,38.0,780.0,10.0,23.0,7.0,16.0,5816.0,0.0,13.0,0.0,2768.0,24347.0,187.0,178.0,9.0,174.0,19.0,263.0,32.0,93.0,3048.0,15.0,567.0,302.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,1.0,35.0,904.0,103.0,38.0,139.0,72.0
2019,9,True,True,59,Boston College,7,13,15,24.0,89.0,61.0,516.0,6.0,27.0,10.0,19.0,5579.0,0.0,13.0,1.0,3291.0,21691.0,159.0,161.0,6.0,207.0,12.0,277.0,20.0,67.0,2288.0,6.0,659.0,305.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,48.0,978.0,124.0,22.0,139.0,72.0
2019,11,False,True,55,NC State,10,12,15,29.0,64.0,27.0,627.0,11.0,14.0,4.0,15.0,4563.0,1.0,14.0,0.0,1814.0,21154.0,203.0,244.0,10.0,182.0,21.0,259.0,14.0,71.0,2749.0,4.0,418.0,463.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,23.0,412.0,102.0,42.0,139.0,72.0
2019,12,True,True,52,Wake Forest,3,13,15,17.0,108.0,10.0,460.0,4.0,18.0,14.0,28.0,6030.0,0.0,7.0,0.0,2282.0,23609.0,211.0,282.0,13.0,230.0,17.0,307.0,31.0,57.0,3748.0,14.0,586.0,469.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,26.0,424.0,94.0,36.0,139.0,72.0
2019,14,False,True,38,South Carolina,3,12,15,27.0,59.0,102.0,656.0,7.0,18.0,12.0,12.0,4463.0,0.0,13.0,1.0,1796.0,19453.0,146.0,268.0,7.0,186.0,14.0,232.0,12.0,79.0,2667.0,8.0,396.0,466.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,0.0,22.0,425.0,95.0,35.0,139.0,72.0
2019,15,True,True,62,Virginia,17,14,15,16.0,92.0,279.0,612.0,6.0,28.0,12.0,27.0,5445.0,0.0,9.0,2.0,1697.0,27768.0,158.0,337.0,15.0,203.0,21.0,296.0,23.0,66.0,3748.0,10.0,442.0,520.0,4325.0,15.0,80.0,509.0,19.0,181.0,2.0,16.0,12.0,5.0,27242.0,566.0,40.0,0.0,10.0,7931.0,85.0,34.0,675.0,326.0,3606.0,185.0,254.0,45.0,392.0,6.0,504.0,0.0,23.0,2.0,42.0,1204.0,116.0,60.0,139.0,72.0
2020,2,False,True,37,Wake Forest,13,9,12,21.0,56.0,132.0,401.0,2.0,22.0,13.0,10.0,4024.0,0.0,10.0,3.0,1491.0,14795.0,96.0,175.0,5.0,139.0,7.0,212.0,14.0,48.0,2533.0,4.0,378.0,310.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,1.0,15.0,352.0,68.0,16.0,109.0,46.0
2020,5,True,True,41,Virginia,23,10,12,25.0,53.0,175.0,483.0,5.0,16.0,11.0,14.0,4234.0,0.0,16.0,2.0,1629.0,18644.0,71.0,221.0,14.0,143.0,19.0,236.0,22.0,53.0,2605.0,7.0,366.0,379.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,23.0,533.0,72.0,32.0,109.0,46.0
2020,6,True,True,42,Miami,17,11,12,19.0,65.0,11.0,794.0,6.0,18.0,7.0,15.0,4850.0,0.0,13.0,0.0,1800.0,17950.0,52.0,239.0,6.0,162.0,12.0,250.0,26.0,86.0,3050.0,9.0,419.0,381.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,22.0,452.0,93.0,31.0,109.0,46.0
2020,7,False,True,73,Georgia Tech,7,10,12,25.0,60.0,77.0,749.0,12.0,18.0,6.0,16.0,3895.0,0.0,9.0,0.0,1904.0,16221.0,65.0,152.0,13.0,146.0,25.0,199.0,14.0,89.0,1991.0,12.0,407.0,283.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,21.0,403.0,62.0,21.0,109.0,46.0
2020,8,True,True,47,Syracuse,21,11,12,17.0,40.0,265.0,725.0,9.0,5.0,13.0,14.0,2913.0,0.0,6.0,2.0,1007.0,16182.0,185.0,173.0,12.0,153.0,21.0,145.0,15.0,77.0,1906.0,11.0,318.0,336.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,1.0,31.0,725.0,69.0,24.0,109.0,46.0
2020,9,True,True,34,Boston College,28,11,12,14.0,65.0,148.0,740.0,6.0,11.0,9.0,12.0,4245.0,0.0,9.0,0.0,1119.0,20116.0,55.0,242.0,8.0,147.0,14.0,239.0,23.0,85.0,3126.0,12.0,361.0,390.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,23.0,406.0,52.0,24.0,109.0,46.0
2020,10,False,False,40,Notre Dame,47,12,12,17.0,81.0,68.0,456.0,8.0,33.0,7.0,14.0,5386.0,2.0,11.0,0.0,2537.0,24357.0,128.0,231.0,3.0,167.0,11.0,290.0,15.0,53.0,2849.0,10.0,506.0,362.0,4182.0,15.0,83.0,490.0,14.0,179.0,0.0,9.0,15.0,9.0,21885.0,410.0,31.0,0.0,6.0,6030.0,64.0,13.0,568.0,326.0,1848.0,123.0,121.0,33.0,295.0,10.0,434.0,0.0,19.0,0.0,23.0,492.0,87.0,29.0,109.0,46.0
